Number Route;Description Route;Comment Route BO;Comment Route E;Number Estate;Description Estate;Comment Estate BO;Comment Estate E;Number Entrance;Description Entrance;Comment Entrance BO;Comment Entrance E;Number Building Unit;Description Building Unit;Comment Building Unit BO;Comment Building Unit E;Number Meter;Number Customer;Unit Number;Unit Description;Comment Meter BO;Comment Meter E;Medium Code;Telegram Type;AES Key;Status Byte;RSSI Value;Billing Date;Billing Value;Billing Unit;Actual Date;Actual Time;Actual Energy / HCA;Actual Unit;Actual Volume;Actual Unit Volume;Actual Value 3;Actual Unit 3;Hint Code;Hint Code Description;Billing Date Device;Billing Value Device;Billing Unit Device;Monthly Date 1;Monthly Value 1;Monthly Unit 1;Monthly Date 2;Monthly Value 2;Monthly Unit 2;Monthly Date 3;Monthly Value 3;Monthly Unit 3;Monthly Date 4;Monthly Value 4;Monthly Unit 4;Monthly Date 5;Monthly Value 5;Monthly Unit 5;Monthly Date 6;Monthly Value 6;Monthly Unit 6;Monthly Date 7;Monthly Value 7;Monthly Unit 7;Monthly Date 8;Monthly Value 8;Monthly Unit 8;Monthly Date 9;Monthly Value 9;Monthly Unit 9;Monthly Date 10;Monthly Value 10;Monthly Unit 10;Monthly Date 11;Monthly Value 11;Monthly Unit 11;Monthly Date 12;Monthly Value 12;Monthly Unit 12;Monthly Date 13;Monthly Value 13;Monthly Unit 13;Monthly Date 14;Monthly Value 14;Monthly Unit 14;Monthly Date 15;Monthly Value 15;Monthly Unit 15;Half Monthly Date 1;Half Monthly Value 1;Half Monthly Unit 1;Half Monthly Date 2;Half Monthly Value 2;Half Monthly Unit 2;Half Monthly Date 3;Half Monthly Value 3;Half Monthly Unit 3;Half Monthly Date 4;Half Monthly Value 4;Half Monthly Unit 4;Half Monthly Date 5;Half Monthly Value 5;Half Monthly Unit 5;Half Monthly Date 6;Half Monthly Value 6;Half Monthly Unit 6;Half Monthly Date 7;Half Monthly Value 7;Half Monthly Unit 7;Half Monthly Date 8;Half Monthly Value 8;Half Monthly Unit 8;Half Monthly Date 9;Half Monthly Value 9;Half Monthly Unit 9;Half Monthly Date 10;Half Monthly Value 10;Half Monthly Unit 10;Half Monthly Date 11;Half Monthly Value 11;Half Monthly Unit 11;Half Monthly Date 12;Half Monthly Value 12;Half Monthly Unit 12;Half Monthly Date 13;Half Monthly Value 13;Half Monthly Unit 13;Half Monthly Date 14;Half Monthly Value 14;Half Monthly Unit 14;Half Monthly Date 15;Half Monthly Value 15;Half Monthly Unit 15;Device Type;Radio Type;Version;Telegram Length;DFS Type;Number Telegram;Raw Data;Raw Date
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893188;;;;;;0x06;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Warmwasserzähler;;;;;;A144C5148831895070068C20B27AB10090254F50AADCAA4EEF9525AE27CF636EFC971F29C928E6141F48831C6186978A07CCE412F7C425D5D4EDBC28F0E03BD290F73BA45CA8206A54850CF38922348FD46E39FDFFBE138C5B33564F5FCE1A9AEF4F8B3AE4605E4524D445275E90231AFA2E05C9B90F0815514392851B68B771B1ABECF8DD17C085F727E76CE5A8F82DE7889DA2804E23646185F390E640D255CB71;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;21075036;;;;;;0x08;ITW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;2E4497263650072100087A520020A5DB9C56CFE5032C535148385910CB807BE891107B7CFB3904953989755953A685;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;13551740;;;;;;0x02;EMH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stromzähler;;;;;;5344A8154017551300028C2028900F002C25FF7C1A00A99FA05CFF35B7967A28003007109D50289F0A104512412EDFB3CC9908F23FA34D94D8FC74AF748155DD8763679C7F913CF324BCFE59E7BBEF761521D214;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893196;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5149631895070078C20AC7AAB009025AA3E7035E5FECAC755CBD2DED65D65B69C57B07EE061831B8A99A6E5C9EC2E48BAB0E24602E93C6CB0FEACE0712F1B466EC36DE525F5F9F0A9C6523DEDA8FEF9ACB742F18316DA85CB559EE1042F1996C90A727863E116DFB3298BF6313A0F23710A49E6C9626E4675463472A880A695D6AAC2229BFDB74D2EA22A8150DD8B33112223D801FF52566C6FCCB83BBDDA89;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;25779916;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850169977256A088C000F900F002C2522810100AD911FD5E7BCB46E7A330040071067E734570691ECAC79F1B5D2E7D275C88BB267B89DD70948AFF4A02AA966CB160F10AAD81F6E431BFDD573B30D2180B93DFE3711A158ADDF8A61E60EBFB4CC880F833511;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893198;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5149831895070078C20AA7AA90090256D7B7AF696A4FBA17DA426BA8BFBB6A5AF11F27BEB8DB40985AC5C8F92B648DBC15790EFAC16AC4AF28C9F6E256B61ABE01E90DCBBCC7481B2611D11C3B3B44294FF61FD3AB1020CC974869A6F71220551EFF1D92F9BF9E114962CF490247E5387ABA8A5078F6C9C91837A1495177F0966C5C0042A435C109CD3F1C53103E0A07A2F11C05A9019A500F743D396826ABD;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893183;;;;;;0x06;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Warmwasserzähler;;;;;;A144C5148331895070068C20B37AB20090256B5A3BE55A196AE66147CE02BE91CD27CE4C9C3740F56A745DE7931AF58347DAA503542D8D9DCC70CCE1797E26664CA8BC430420DADD99BDD540F14C981D8E95AE8FBD7F584C538704650577E451154BF8CB835E21ADF3943884BF8FC01D79CDFF17EF42CBE0E7548D409297EC051FBD3FCE9387F59FC8901A2E6164F5CEFE0E2271C3D2E34113451BF4E9E6D8A83125;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893189;;;;;;0x06;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Warmwasserzähler;;;;;;A144C5148931895070068C20B27AB100902509A9139203496EC3EEA187DBCBBEFF5EB8218B3DFF383DFE6BE19D40BE5C2EE752728FFD34D0F192A399349E686BF4FF80F8259C646B9FA9FC72D6DC0444A1A3CC83E014DCDE6621EC33F165D6ADD7666587F1D926AA818B7C9528ADF7E09824FF0E4A7962D779C02A26A5A8BC37D1330BF8DE673890A22E95F37632319DEDFEED15D32A2D1186569AE9C1035EE3C038;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893191;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5149131895070078C20B17AB0009025B4E695C9ED359A7BAA21980485C97F5ACB9E394A0D1684D3ACFB612D4A80B64413E00C57FD829AD4C7C6B3B11AF2EE3A81729367780EB317EF6B31204B774255E1B8C7367E48B19F14536E7312B8816F196DA6215ECC04E19B400FCAF424EAC1F64B462C712641DC394AA8491A07FA0B16E325E8463CEF50473F57B57F73F984D7E3E367CC95C11CFA41B5ACC314F6B0;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319990;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468509099311494088C000D900F002C25035E1400B5425247954A93FE7A1500300710C8D5AD7643DC37A52DD14CA5773754BFBD7EC95B8CC188062F7060AF61D54627B5F1EFC4CCB16991EDA3A4570B8486D50FA37023;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04567721;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468502177560494088C00FD900F002C25111E14009945EF9F9B557F6D7A1100300710808F2CD50F2C5EAF7558F3E2F82DAA69020DCF8D20ED6B028CF7887FBA93F0BDE0166096C2FB71EEA828329813F1792F0F415604;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;00208653;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515538620000C1A7ABA005025A381A428765E791D3743E59ED062D246513F98A999148E3FF6933D7935A9903E51658C09AEE6C72DFC8E45F66C5FA822BC76C8A8010CCE0DD94A357C0DC1F3BB8B6180AE391B0582BEDF6A5FAB71F3DE;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04030960;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515600903040C1A7A2200502544BD5CFE9A70A1ABCFC22BF8C20EDA9436F2711FF0F79946B482031C97D14C03B62B47EAD736056B4497A5528795EC3D75845838A6F337D1795BED23F5202AFFC56243A50C3D17363DACFA5DB8ECC272;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14205633;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468503356201494088C00DE900F002C25FE5D1400DECFB0815624B2807AFE003007105715A04BA2566961CF46CDFB932AEB42434B5C8F689F9D9AF6847F1058095B4159CC00B93205DA2251C5D81E0059AE2F0F8F5752;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;03195963;;;;;;0x08;MWU;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;5344F5366359190312088C2057900F002C255603000099CC5D33015506E17A5700200710713A9E7B513B7D676B18078642C2AB3B6F4390FDE56873B21B7AC6A80D9A93380F800C00010900DA8B3F0014011F080A;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893200;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5140032895070078C20AA7AA900902526BB35387335457FEE21D0177873806DDEE00F0DB4BBD6806D2100C15F91B946BEF2A2B14DA2FED9CADB29C79517F050D5C478FAEE612B8AA5A4FF46C188CEE6A9AC2B522EAFF234B5536F6D7C5AFE6E36EDE69C5C3B81B595FED0029BD4315BA0BEF973DF7BB6BDBA185C2B9C346309F355EB371DEC135472D96571804111000B613A560F499B32ECE79F154BD98AF9;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;22156176;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;67446850766115226A088C0069900F002C255CC40A0072AA24827D122D5D7A9900400710DE18FCF87780E2925BC4A6B305E675B46377B45CCD0A17CD087E35CCB977357F275A463487D8B862D889DF130BBCC67046174CE96B9A6925BA3A973F0CDBE61D0F78D951;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;00208659;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515598620000C1A7A2700502506A536458009AFC249C52D256E64219B489198D71557A7FFEF38D0F75113DEBE1730501AF95DADE3BCAFDA704EB392EE23241D70433D4BFF9776845A97CF8D8F18F45359562132C4D6BFE29086C44FBA;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893197;;;;;;0x07;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kaltwasserzähler;;;;;;A144C5149731895070078C20AC7AAB009025F7FD23DFEA9C45C85D2996B1CFCC119EE83D6FED718F7474145FB74B3E8FB72CB00C3741AC334646F8594AB50F5F155CC2A8C9DC952885353F717C9BB10D4B260874E792BCB46067C3168C29EE40A7F0FED9217DC876AE67773C47AE0960E119910F811662E36C0B3BE5EFC9AE47E05CBD611014FB38CCC0CF868C780BC76BE47F83EC5998ECB630BE98915A745960B6;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04609886;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515869860040C1A7A4E0050257BB23E1CC265AD40D6C06C8BA03180AC9B7FD519947369AE138CAFF656D479FAE9CA56BD034A09EE8585533C959EF1B8AC86329BD4C0E4B1E066B0120E339E443388E682ADE7DE20B1722401DC804ECB;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;20186598;;;;;;0x08;ITW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;2E4497269865182000087A240020A592B4BBD104FCB5FEB9D43E913FF39F43FA937D144AB4B6A0F1BAA777F2B5B609;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04609884;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515849860040C1A7A4D005025B23476EE71CA77C0E2779E80AE4295C9D55740734AF5128AD8275A656BC4E18ECAD08ED071E9FAC87E97614929E255F92AAD0DE2F3C287A1152E4ED14B7411DDF5A42B60DE75C39716737CFA3D47812A;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319983;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468508399311494088C00B9900F002C25D15D14001EF97F37CF7DF5597ADB0030071080E95AA2C76553DB56C44B6A229F801F8363680C2A9A7E0F90EAC8742143463837BC4998B5E019F8738AF8876E77287D0F1A5764;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;50893184;;;;;;0x06;EFE_FAW;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Warmwasserzähler;;;;;;A144C5148431895070068C20B37AB2009025A498A3DB58E63C08C15E7FC3885597C77DBAC6300DB4496F66C3F032887E36B1079C45927973B151813FBB0BB0B6F15957CBF890A04098E45471FD0BE39FB8B15F292485806BFE34986F8E5E9D6471B9C6E9C687A38533634E6DCA1D5CECF177407EE317E4120F819BE5364261D75759BB995EF8A3A7CAF5AE79D001E6EBCC965ADAF05774CCC1DE9387DA69DF9DB4A2;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14232369;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468506923231494088C00B6900F002C25425E14007418672D8551DF2C7A4200300710FE69E49A41738984E80722C1DF9392D2E27374E23E798660BDC9F83572DB9B2412476374B9801A27D140825746DFF8E90FC138AF;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319998;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468509899311494088C00DF900F002C25EC5D1400B47CBAE9B657F7417AFE00300710BA0EEFF36F2409729D4E07942D05C49FC4A7F1655D19AD3B623127F375383AC63236A1D6B18C6F4A1A362BD0BB0C3A820FAC4B5F;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04545877;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468507758540494088C0005900F002C255A1E1400024722AEC07A538B7A5A003007100B0F5560D09A2B1E60737703A4324A2738A39DC3DCA0398DDEA48784FE91FA984CD4BF55FEBAB49569F00AC4D31321D00F13F157;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;15106221;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468502162101594088C00A7900F002C2505FF0D001CAEF2A1B32FA8B27A050030071059AB9A055A9AD70B1A3D67F273F79266EAA4D82F13A6450C83DCE9020322813F65945EE17697DAB3CFB163CF69DAC1690F5FC247;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;03993735;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515353799030C1A7A25005025B8A3FB189E0AFA62D7E124E5CDAAD709A7B8E4B82428BF8F656FDDF5966A9FE7D8F0ED7994778C2EEB68E69EBD1808BAE4C8AC9D5218CB640315A69B252E71411B2F13EB80918DE11A378A865257A98A;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04030961;;;;;;0x1a;EIE_C1 EI;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere;;;;;;5E442515610903040C1A7A290050258C3CAABA4ABCDF849A77CA0E751B1A5C59BA27E9A5F0349DDF5B0BCE167BAE7352ECAC70933B41D646E8EE4EB1E13D8CFA05666ED98099FE7B0F9B5E7D918F1A00A44F8794786916F0E49434FA477E09;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;14319918;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501899311494088C00A2900F002C25005E14005AAAE27580F8E0B97A1E00300710A99FB8D7EEBB11B84899206A48EC6DF75F0D3E94321C63E06D62EC5A8E2B99071FA3198F3FA59280BEA58A35065BAE070F5C6193;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04691115;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501511690494088C00C1900F002C25E25D1400E07BC1E4F1BD016D7AE200300710595457731B70FA78A109424B8A9B1199C2A2F9FF29C28AAF942CC569A6BB0999466E14248300745E5BCE0F9BABB9DBF20FC64E7B;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;24826548;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;3E446850486582246A088C2082900F002C2534AD03009E5ABC683F57F34F7A02001007101CB0F24CA8C2AD481A1349B8D8E24C230F0FA815B866561ABF2B14;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04723151;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468505131720494088C007B900F002C25E2EB13007066A7E2631CA0A27AE200300710A7F8DECF1C85FFFCA2A350BAF411C8B218841D4DA54B05A435FC4167DD6FFA19F8908DDA17620ADEEDCA506A2D7D5E9F0F9E7E71;01-01-0001
100;Unbekannte Route;;;100;unknown estate;;;100;unknown EINGANG;;;100;Unbekannte Nutzeinheit;;;04691114;;;;;;0x08;TCH;0x;0x02;;01.01.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heizkostenverteiler;;;;;;574468501411690494088C009B900F002C25015E1400AB1D1673123365FB7A0B00300710209F9A2F7AD5CABD0477F4A81FA4018EDEA50E207593DBE87CCF54D83437779D1E9C0588AAC3D40A3DC63973A72CE10D0F768B59;01-01-0001
